Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
NPUB30750	US	HELL YEAH! Wrath of the Dead Rabbit Mickey Coral 2 Avatar	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30750_00/gCUZTTdUfclhxbdptgLIlbrgkWSSunQLGtSEeDxiIzqZUtdNSABKNPuLeJxkLhrM.pkg	9de96e3816f1acc5e765a0dfd6f62bcc	UP0177-NPUB30750_00-AVAHELLYEMICKEY2			102400	
NPUB30750	US	HELL YEAH! Wrath of the Dead Rabbit Pogorilla Avatar	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30750_00/VyFYjjwHYyaQYktLoVGZVznYmclbAXpTcIzGkIhvzNXTkOJKOdxOxpqNhJdkjfOS.pkg	7d74143510d133cb88186a8958c60c7a	UP0177-NPUB30750_00-AVAHELLYEPOGORIL			103536	
NPUB30829	US	Jet Set Radio™ Beat Avatar	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30829_00/aCOPdolVpVNOjRDZoFVVqICiRdYgTOyTNCyknBdaDClxwWyaSfKXrThNVSbLWrecqmcuGSOLJyXnRrbWHXGGzYMvhVcWpKOEcWZbA.pkg	7b009a7122256ae6eba60a2f9bca585e	UP0177-NPUB30829_00-AVAJSRBEAT000000			102400	
NPUB30829	US	Jet Set Radio™ DJ Proffesor K Avatar	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30829_00/wAAaYWuWuuxmguiixFEGKgYEBvsAQhvXMbEPMAKuElVaHmtkKXawBiXFUyizwJuaHpjWYjxmPgvmwhEQOiLAmmuGvAIFIXuunSDjt.pkg	3a853579bd3d1bc6d8033e89b323fe6f	UP0177-NPUB30829_00-AVAJSRDJPROFESSK			102400	
NPUB30829	US	Jet Set Radio™Graffiti Soul Avatar	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30829_00/eQJZLplFtyDLwFFPULAvwGUiEAUHwoNpXiOVbabPbVYUSYeZIIBPOkSJDkbPXIaaBxFAZgmgSkPZalqTGCkyBGorCuabYlVOMXzLs.pkg	2f5d18b8e2236c107e371727f036d894	UP0177-NPUB30829_00-AVAJSRGRAFFITISO			102400	
NPUB30829	US	Jet Set Radio™ Avatar	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30829_00/NPQovPFHqTXeRTreyiLTZqgnOCpIuEHPQFEJBzxlPOXgKiXuxwKTreamSVzhPRKhxOntzNQoMCVDOusqjelernjZtqiBuVNofUlau.pkg	450f8f2d3428796336298795162f68c8	UP0177-NPUB30829_00-AVAJSRJETSETRADL			102400	
NPUB30829	US	Jet Set Radio™ Gum Avatar	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30829_00/LaIjGyUoOTntbEZAXJQEimAiEFexoVeAKkgCrhwIBWxkUPUWjUyuninMrObCzQmxCGFcsETprEQhxfKcHXbUjftLKYynIFyIgLLcW.pkg	8ea9e3befc2469c2d56df23ec4f64f15	UP0177-NPUB30829_00-AVAJSRGUM0000000			102400	
NPUB30829	US	Jet Set Radio™ Pots Avatar	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30829_00/TkXGZfhbRLNXZqMPZTSzbpBGFKhLauywAjIZUZpxXUfhWtBaVrXDrOpbcXVaMbYhLaVXHTntSvSlScERHjgMNeNNakkJQpOgWEftD.pkg	ed8902fd7a384790e68d0a10240c9454	UP0177-NPUB30829_00-AVAJSRPOTS000000			102400	
NPUB30829	US	Jet Set Radio™ Tab Avatar	http://zeus.dl.playstation.net/cdn/UP0177/NPUB30829_00/xlMPidtsuQPWdmFqlLFPzdBeUQpimTtLuBpiRsLlzgdiKWwUYEEiERxDdzdhMVWjyitEbZOUFioIhXALgUBSTAWvjnQreWhpTYmWV.pkg	f41737495b759c19c1109c9d349643d6	UP0177-NPUB30829_00-AVAJSRTAB0000000			102400	
NPEA00316	EU	Deadcloud	http://zeus.dl.playstation.net/cdn/EP9000/NPEA00316_00/AxsbAjyjVxzWluYAGErhsfrozobRmngjVVumDwECvQOgtmzTANRxdiPgVqzkwbRf.pkg	008c6b1277bb6f975507c6e2c9bcfc0d	EP9000-NPEA00316_00-AVAPLUSDEADCLOUD			102400	
