Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
a4b4a851cacc83e8	JP	ドラゴンクエストビルダーズ	http://b0.ww.np.dl.playstation.net/tppkg/np/NPJB00765/NPJB00765_T6/a4b4a851cacc83e8/JP0082-NPJB00765_00-BUILDERS00000000-A0103-V0100-PE.pkg	MISSING	JP0082-NPJB00765_00-BUILDERS00000000			240745760	
1b56fef78fd8b2e1	US	WipEout HD	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUA80105/NPUA80105_T19/1b56fef78fd8b2e1/UP9000-NPUA80105_00-WHDPATCH25100000-A0251-V0100-PE.pkg	MISSING	UP9000-NPUA80105_00-WHDPATCH25100000			7717472	
1b56fef78fd8b2e1	US	WipEout HD	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUA80105/NPUA80105_T19/1b56fef78fd8b2e1/UP9000-NPUA80105_00-WHDPATCH20100000-A0201-V0100-PE.pkg	MISSING	UP9000-NPUA80105_00-WHDPATCH20100000			113995936	
1b56fef78fd8b2e1	US	WipEout HD	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUA80105/NPUA80105_T19/1b56fef78fd8b2e1/UP9000-NPUA80105_00-WHDPATCH21000000-A0210-V0100-PE.pkg	MISSING	UP9000-NPUA80105_00-WHDPATCH21000000			11395200	
1b56fef78fd8b2e1	US	WipEout HD	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUA80105/NPUA80105_T19/1b56fef78fd8b2e1/UP9000-NPUA80105_00-WHDPATCH22000000-A0220-V0100-PE.pkg	MISSING	UP9000-NPUA80105_00-WHDPATCH22000000			9862176	
1b56fef78fd8b2e1	US	WipEout HD	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUA80105/NPUA80105_T19/1b56fef78fd8b2e1/UP9000-NPUA80105_00-WHDPATCH23000000-A0230-V0100-PE.pkg	MISSING	UP9000-NPUA80105_00-WHDPATCH23000000			9134656	
1b56fef78fd8b2e1	US	WipEout HD	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUA80105/NPUA80105_T19/1b56fef78fd8b2e1/UP9000-NPUA80105_00-WHDPATCH24000000-A0240-V0100-PE.pkg	MISSING	UP9000-NPUA80105_00-WHDPATCH24000000			9227840	
1b56fef78fd8b2e1	US	WipEout HD	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUA80105/NPUA80105_T19/1b56fef78fd8b2e1/UP9000-NPUA80105_00-WHDPATCH25000000-A0250-V0100-PE.pkg	MISSING	UP9000-NPUA80105_00-WHDPATCH25000000			8699680	
48533f22292cfc63	EU	WipEout HD	http://b0.ww.np.dl.playstation.net/tppkg/np/NPEA00057/NPEA00057_T19/48533f22292cfc63/EP9000-NPEA00057_00-WHDPATCH20100000-A0201-V0100-PE.pkg	MISSING	EP9000-NPEA00057_00-WHDPATCH20100000			113993488	
48533f22292cfc63	EU	WipEout HD	http://b0.ww.np.dl.playstation.net/tppkg/np/NPEA00057/NPEA00057_T19/48533f22292cfc63/EP9000-NPEA00057_00-WHDPATCH21000000-A0210-V0100-PE.pkg	MISSING	EP9000-NPEA00057_00-WHDPATCH21000000			11392752	
48533f22292cfc63	EU	WipEout HD	http://b0.ww.np.dl.playstation.net/tppkg/np/NPEA00057/NPEA00057_T19/48533f22292cfc63/EP9000-NPEA00057_00-WHDPATCH22000000-A0220-V0100-PE.pkg	MISSING	EP9000-NPEA00057_00-WHDPATCH22000000			9859728	
48533f22292cfc63	EU	WipEout HD	http://b0.ww.np.dl.playstation.net/tppkg/np/NPEA00057/NPEA00057_T19/48533f22292cfc63/EP9000-NPEA00057_00-WHDPATCH23000000-A0230-V0101-PE.pkg	MISSING	EP9000-NPEA00057_00-WHDPATCH23000000			9225648	
48533f22292cfc63	EU	WipEout HD	http://b0.ww.np.dl.playstation.net/tppkg/np/NPEA00057/NPEA00057_T19/48533f22292cfc63/EP9000-NPEA00057_00-WHDPATCH25000000-A0250-V0101-PE.pkg	MISSING	EP9000-NPEA00057_00-WHDPATCH25000000			8697232	
48533f22292cfc63	EU	WipEout HD	http://b0.ww.np.dl.playstation.net/tppkg/np/NPEA00057/NPEA00057_T19/48533f22292cfc63/EP9000-NPEA00057_00-WHDPATCH25100000-A0251-V0100-PE.pkg	MISSING	EP9000-NPEA00057_00-WHDPATCH25100000			7715024	
NPJB00439	JP	戦国無双２ with 猛将伝 HD Version	http://zeus.dl.playstation.net/cdn/JP0106/NPJB00439_00/KqfNiavvcdEenQqsPPGmOTLOuUNrfHABuRjhGeAFrhVyhpWLbuShpryFfSGRNumWZQaHPlIFUWyWhVSledVqlTIOeqPLrSQNcbxFk.pkg	MISSING	JP0106-NPJB00439_00-JM2EXVER01000000			18033733152	
2f969aab34639a61	US	GTA San Andreas	http://b0.ww.np.dl.playstation.net/tppkg/np/NPUB31790/NPUB31790_T0/2f969aab34639a61/UP1004-NPUB31790_00-GTASANANDREASPS3-A0101-V0100-PE.pkg	MISSING	UP1004-NPUB31790_00-GTASANANDREASPS3			9608752	
