Title ID	Region	Name	PKG direct link	RAP	Content ID	Last Modification Date	Download .RAP file	File Size	SHA256
BLES02213	EU	First Order Siege of Takodana Level Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES02213_00/EP1018-BLES02213_00-GALACTICOUTLAW01_bg_1_924d286d9fd6159aca212ad3ada564ccbca8f924.pkg	28f1e9b696921d78be8deb6d766efa4f	EP1018-BLES02213_00-GALACTICOUTLAW01			250341184	
BLES02169	EU	The Avengers Adventurer Character Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES02169_00/EP1018-BLES02169_00-ADVENTUREPACK001_bg_1_8e738eb797e9eb2ddfb66d39cb22a4a5da4f0c39.pkg	ab242e41ea1912b1f5a566709084d168	EP1018-BLES02169_00-ADVENTUREPACK001			3899152	
BLES01998	EU	The Armory Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES01998_00/PTdMAkPbNXPIIGnbFtRNoFlnkqyHmRQetfHPOcpJmrtkLcoVZneGuUvzHbYVtsXz.pkg	f6c25a4ccc0e344bfafc9fe7a0e04f54	EP1018-BLES01998_00-LEGOHOBBITITEM01			2987744	
BLES02169	EU	LEGO® Marvel's Avengers All-New, All-Different Doctor Strange	http://zeus.dl.playstation.net/cdn/EP1018/BLES02169_00/EP1018-BLES02169_00-DOCTORSTRANGE001_bg_1_347c908fda3f92675755fe4f66320c8c58dcad4c.pkg	85c0d7b3da7b6c12665926f1700ae986	EP1018-BLES02169_00-DOCTORSTRANGE001			115520080	
BLES02169	EU	LEGO® Marvel's Avengers Classic Black Panther Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES02169_00/EP1018-BLES02169_00-BLACKPANTHER0001_bg_1_f2d539f704618138cbed8770bef8bd7f12695dc4.pkg	4e0ee867739c0599dee8f657385d7b0c	EP1018-BLES02169_00-BLACKPANTHER0001			129135952	
BLES02169	EU	The Avengers Explorer Character Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES02169_00/EP1018-BLES02169_00-EXPLORERPACK0001_bg_1_951114890f895c405a8cd7909f366400ca73b823.pkg	5d1d14fd006fec9e6f251e24f9b9e7ef	EP1018-BLES02169_00-EXPLORERPACK0001			5113552	
BLES02169	EU	LEGO® Marvel's Avengers The Masters of Evil Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES02169_00/EP1018-BLES02169_00-MASTERSOFEVIL001_bg_1_4e42209d463378f80127d85602f61269d6612258.pkg	09eb88e0eb8bfabdb468a0dddae0a2fc	EP1018-BLES02169_00-MASTERSOFEVIL001			78475024	
BLES02169	EU	LEGO® Marvel's Avengers Marvel’s Agents of S.H.I.E.L.D. Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES02169_00/EP1018-BLES02169_00-AGENTSOFSHIELD01_bg_1_2b5d9cc718c5725996674ca751e54d91cc8169b1.pkg	a8c099b293f3eaad222a4fd465062eee	EP1018-BLES02169_00-AGENTSOFSHIELD01			151720784	
BLES02169	EU	The Thunderbolts Character Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES02169_00/EP1018-BLES02169_00-THUNDERBOLTS0001_bg_1_8a36ae53c3f192a00309543862a0ddd00acf022b.pkg	57d55f9732ff77ec4b7b0033e30fda25	EP1018-BLES02169_00-THUNDERBOLTS0001			6172784	
BLES02169	EU	LEGO® Marvel's Avengers Classic Captain Marvel Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES02169_00/EP1018-BLES02169_00-CAPTAINMARVEL001_bg_1_1322eb11bbee7cdc1f5ea1f637f20e468b4a1ed1.pkg	1153741dea65119db45e5e30fef65f72	EP1018-BLES02169_00-CAPTAINMARVEL001			152726544	
BCES01143	EU	Original inFamous Cole Skin	http://zeus.dl.playstation.net/cdn/EP9000/BCES01143_00/dEemjEHMXCiaoKVGOyztBOKXDeRakWjvISdjpdKAUwrKcewtLvdOCzzbMZrfjwcG.pkg	6ada95923dad66fc5509d166805286e7	EP9000-BCES01143_00-I1CLSKIN00000000			102400	
BCES01143	EU	Kessler Skin	http://zeus.dl.playstation.net/cdn/EP9000/BCES01143_00/urjurLSsIiNHIDHNUyqbNCHYOWlMgZXconEEtMeCATyTLHellVOYEYfGZVDehUUr.pkg	674b37b819e0094235bcf4a3b8ff6a2d	EP9000-BCES01143_00-KSLSKNEU00000000			102400	
BCES01143	EU	Gold Amp	http://zeus.dl.playstation.net/cdn/EP9000/BCES01143_00/MjOyMqpBrHDBGHEpBCnKQUrMRFPmkEiCibLsQWXjkiICdFCcDydHOvOsDiJStrLN.pkg	3e8e13bd814e10721f2da1b5563e3290	EP9000-BCES01143_00-GOLD0AMP00000000			102400	
BLES01964	EU	The LEGO® Movie Videogame:Wild West Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES01964_00/DoAXTUhbXVmOwVhcNHWDWaIjBDnMxEUOkfrSrQjkmSbxSyZxPrHIFxbLIKIeplCH.pkg	5297e52a88b3be0100ee1afb3d418105	EP1018-BLES01964_00-LEMOWILDWESTPACK			4009920	
BLES01521	EU	Downloadable Character Pack	http://zeus.dl.playstation.net/cdn/EP1018/BLES01521_00/LkaFulOAEqHvxQiduPgFZSxeedaoIgOInJgXtjuxbDgyLoferUeiiYpABfsSIPTE.pkg	3efe39cd213d0ba9c8116851b96726b6	EP1018-BLES01521_00-LHP2SKINPACK0001			3324944	
BLES01580	EU	Beyond The Wall - Blood Bound	http://zeus.dl.playstation.net/cdn/EP4133/BLES01580_00/DGiojapRGtTFIoqDPOIxnkIqPbBlGjoWwTFHMhEKOToZNAGDjnKxEfMEfuEPmpqG.pkg	c36bf9c3797acffb902b432a453d6191	EP4133-BLES01580_00-GOTFEDLC10000001			181721504	
BLES01702	EU	TEKKEN TAG 2 Bonus Tracks (TEKKEN TAG)	http://zeus.dl.playstation.net/cdn/EP0700/BLES01702_00/HXSCHdgWcgsofLgWEnkIJMhYDHQAEVjkAPdfJfAebpxiDRputkRlcSXxhfSqTWvQ.pkg	080a8b7395d064946f22054096cf9419	EP0700-BLES01702_00-TTAG2DLSTRACKTAG			123008864	
BLES01702	EU	TEKKEN 2 SOUNDTRACK	http://zeus.dl.playstation.net/cdn/EP0700/BLES01702_00/JkbcyosMpfbXTvvwlbWIYJNQLuQhveZJNMhTaUcNkqRoToWaAqMXuGMUQBMSxoky.pkg	837d470a529ddf01dbfdce551a95a110	EP0700-BLES01702_00-TTAG2DLSTRACK002			127476976	
BLES01702	EU	TEKKEN 1 SOUNDTRACK	http://zeus.dl.playstation.net/cdn/EP0700/BLES01702_00/nEGZuRvrDOTLQJVxOIAQVRbLsPAHvvRctAfskZotQOrPiPIRLOMGsrlMVqafuGEc.pkg	d19914967c9e19e885c6e8a54cb4fa72	EP0700-BLES01702_00-TTAG2DLSTRACK001			79091392	
BLES01702	EU	TEKKEN 4 SOUNDTRACK	http://zeus.dl.playstation.net/cdn/EP0700/BLES01702_00/lgXbCCsaBayKUpgYMyDGSGvDBTZUzrcLdkfNffwTDcvynyNyMUFWiLpkaTmSUchj.pkg	20d21a40eafd6438ec7823970ab7c9fe	EP0700-BLES01702_00-TTAG2DLSTRACK004			106292960	
BLES01702	EU	TEKKEN 3 SOUNDTRACK	http://zeus.dl.playstation.net/cdn/EP0700/BLES01702_00/sfefDpXvngeYnWlXYMGbBkZIoSrnifPdXcxUCjWvNmZkuVuqvSjHXJCSSEmkfDol.pkg	40442fad6bb56d01c310d247a8f74589	EP0700-BLES01702_00-TTAG2DLSTRACK003			271242912	
BLES01702	EU	TEKKEN 6 SOUNDTRACK	http://zeus.dl.playstation.net/cdn/EP0700/BLES01702_00/HlErTKeQlxdfCNGppsCicROAyedaiqLRySYPpjHGVqjetJzvyZckWZoQPoNTLmOF.pkg	68c1437e94bb173a34e8507f9f2ec27c	EP0700-BLES01702_00-TTAG2DLSTRACK006			194752576	
BLES01702	EU	TEKKEN 5 SOUNDTRACK	http://zeus.dl.playstation.net/cdn/EP0700/BLES01702_00/YkuChkeelUQeQgwblQJTZgYxDwspxLZEUTmvVXKTrFrMouRzZxchVPgfYINhwLET.pkg	70b79a255d67ef403a7ff853c017556d	EP0700-BLES01702_00-TTAG2DLSTRACK005			242921200	
NPEB01883	EU	Tiny Brains. Uaktualnienie do pełnej wersji gry.	http://zeus.dl.playstation.net/cdn/EP4040/NPEB01883_00/sfYGtBiZzJpoTaROsPfEYfSAPefmBPjsMlPTOZPUFkTGdAtrNamNuSxlhFhogAte.pkg	b2b8278a48c14bf84f23014e3f9936b8	EP4040-NPEB01883_00-TINYBRAINSBUYKEY			6080	
BLES01580	EU	GAME OF THRONES - Dog Skin Pack	http://zeus.dl.playstation.net/cdn/EP4133/BLES01580_00/fbxpdEqPogGkLhOUxjXCDcpPYqcDAqZcOHydUIVqKfeUneceMvXwDFxsAIvJYKPR.pkg	ede71428129cb03acec0e09b965d2eb9	EP4133-BLES01580_00-GOTFEDLC30000001			5412160	
BLUS30456	US	Fairytale FightsΓäó Treasure Pack 1	http://zeus.dl.playstation.net/cdn/UP4005/BLUS30456_00/R25mu396Nrc8vA3uwYj7nl5rjf5geHj0OPCUx2wXilOBNIcVoDHSKuJ2v8VxGsg8SYc0nwRtCyINKOppmkIFRRQVaeIgYhq2oEmvr.pkg	MISSING	UP4005-BLUS30456_00-DLC1000000000001			63216592	
BLUS30295	US	Blur Dodge Viper ACR	http://zeus.dl.playstation.net/cdn/UP0002/BLUS30295_00/wjtvM1sKIjlLh2fXEhOAYySFpiCQJSVPCiqUoClC0CgGlj1sSC8g3bY8x2pGrBHdYWoeM7hytbQvnEm5uIvpCEsRxaemnoSQlvVON.pkg	MISSING	UP0002-BLUS30295_00-DLCBESTBUY000001			102400	
BCUS98135	US	SOCOM 4: U.S. Navy SEALs Pro Assault Pack	http://zeus.dl.playstation.net/cdn/UP9000/BCUS98135_00/sZVgQcqmuukRhRwMpQDdXNQJnsdAItFeNNdDeeVfGzUjyXaNYKKVpoNvRrEbrKOiVcnPXzhQNZubxxDEboSgNgDUQiCcsWtmVJlKE.pkg	MISSING	UP9000-BCUS98135_00-PROPACK000000001			748315024	
NPUB30464	US	BurnoutΓäó Crash! Full Game Unlock	http://zeus.dl.playstation.net/cdn/UP0006/NPUB30464_00/IPtHqviMgsexToXEFfnNOnSIzmCtdqmhiNHHQlzARlNtMEDjSoONnDMKjRcBTPQcsXNJzSVjXwRsAFjOqeLZTDEyqsBQFbTxGcBqu.pkg	d6ce3db0ef78e99ae9446c20d8680e2f	UP0006-NPUB30464_00-CRASHBUY000000NA			6080	
NPUB30069	US	Zombie Apocalypse Full Game Unlock	http://zeus.dl.playstation.net/cdn/UP0101/NPUB30069_00/MEhaUXKg1XuASieG6J1tHw8MRLk39evtYxhmLnJovi96XFjCiw2lYfeNnxs2nT191s6C5yRBS4wKSXiWpUoS2L1fwnSBC3A7po18l.pkg	bde9e76969cba903b596d141e8cbc67f	UP0101-NPUB30069_00-0000ZOMBIEAPOCAL			6048	
NPUB30882	US	Germinator Full Game Unlock	http://zeus.dl.playstation.net/cdn/UP4073/NPUB30882_00/ASoHWOMbJycFOJhagbWxVSGkTMCkBSHIpugfeYVjXSqgkcJLPJHtrlXxaJZJAnYE.pkg	d88198d938ffe28a3a1f00576079a478	UP4073-NPUB30882_00-GERM0NATION0FULL			6080	
NPUB30660	US	World Gone Sour Full Game Unlock	http://zeus.dl.playstation.net/cdn/UP0102/NPUB30660_00/zTHWEDSWWNqGxFsHaTsYxxgEbyznqiPxSmvHfqgyuUQsfWlYsZnfueWZfjzpNAyNAGTCJmqrZynnwGCvBRIKjxReHOJepbgJAPyVf.pkg	206282fa8e1b264b1a8ebdeea6d1996d	UP0102-NPUB30660_00-SOURUNLOCKKEY000			6080	
NPUB31225	US	Narco Terror Unlock	http://zeus.dl.playstation.net/cdn/UP2047/NPUB31225_00/VniASTOwwRZDriSsntCuYFQnVVfXfMalGTAqBtMcOqZkQSkhGuShVfELmdzfrpQa.pkg	MISSING	UP2047-NPUB31225_00-NARCOTERROR00002			6080	
NPUB30536	US	Babel RisingΓäó Full Game Unlock	http://zeus.dl.playstation.net/cdn/UP0001/NPUB30536_00/uEQSnvHIoEBpdVxwlJxfGkuHdxhXAoOQJnVUYRwfsFTYZwuGDMkMSylSbKiMJsZZFWZQWWilQVyUbTKbzEVdXYIFRVCfCHDPgoLbJ.pkg	8ad0b2c0c91a8c5afcc22a4c89db19e3	UP0001-NPUB30536_00-BABEL3D000000001			6080	
NPUB31753	US	Adam's Venture: Chronicles	http://zeus.dl.playstation.net/cdn/UP1470/NPUB31753_00/UP1470-NPUB31753_00-GAMEPURCHASE0002_bg_1_968586b111a924fc10222f343634b4a303f5abbf.pkg	MISSING	UP1470-NPUB31753_00-GAMEPURCHASE0002			6080	
NPUB30434	US	Rainbow Moon	http://zeus.dl.playstation.net/cdn/UP2005/NPUB30434_00/bupbvAATkSZdgwNjEZAbzZfrmxpnZByAYJLhgbZXVVucmzlytXpsfGdBqxZnxHmoELdVRdYgLugdboYLwRbsemeCOXxBoWGfOWWPU.pkg?	5c59ea6a5e0eefe8869cb1b998155b6e	UP2005-NPUB30434_00-RAINBOWMKEY00013			102400	
NPUB30434	US	Rainbow Moon	http://zeus.dl.playstation.net/cdn/UP2005/NPUB30434_00/THheQerXlJFONSaCrnCXgdLZdfrYzRYEIDgRdyceTaVrJptKiJrBhBRgITrbWFpVIaACBoKehwEfqIybauNNaJbDWroVCaEnkxikj.pkg?	72e47f5f2252a8c8d9c06b7aa73aece6	UP2005-NPUB30434_00-RAINBOWMKEY00002			102400	
